distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos
125.96,3352.07,9583.99,78.68,0,2,False,True,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
112.4,2974.88,8010.68,75.95,0,2,True,False,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
475.28,15801.3,45995.69,85.98,0,0,False,False,False,True,False,False,True,False,-0.4999999999999997,-0.8660254037844388
166.94,4915.84,12342.39,83.32,0,1,True,False,False,False,False,False,True,False,-0.4999999999999997,-0.8660254037844388
181.21,4691.84,13517.44,88.54,1,0,True,False,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
137.44,3459.59,8772.44,78.53,1,2,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
171.08,2267.65,5864.26,94.79,0,0,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17
141.91,3669.79,10052.39,83.52,1,0,True,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001
146.62,4124.0,12337.96,78.8,0,2,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
144.33,3703.32,9759.94,88.69,0,2,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
150.46,3586.36,9536.72,87.33,0,1,True,False,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
443.98,13504.73,38941.72,73.5,0,0,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0
42.76,1483.23,4385.76,90.1,0,1,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
31.95,410.5849,1184.7298,88.57,0,1,False,False,True,False,True,False,False,False,0.8660254037844386,0.5000000000000001
144.44,4228.03,12596.75,71.52,0,0,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
199.16,3830.8,10853.6,80.75,0,0,False,False,True,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
191.47,2401.72,6719.46,92.62,0,2,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17
165.7,4536.86,12032.59,75.93,0,2,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
145.54,5843.19,16006.77,81.18,0,1,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384
117.82,5707.91,14413.15,83.83,1,0,False,False,False,True,False,False,False,True,1.2246467991473532e-16,-1.0
122.92,4096.55,10579.78,84.81,0,0,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
64.67,1271.96,3285.93,90.92,0,0,False,False,True,False,False,False,True,False,1.0,6.123233995736766e-17
175.84,2365.94,6011.87,82.52,0,0,False,False,True,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
159.16,5222.55,14151.48,76.4,1,0,False,False,False,True,False,False,True,False,-2.4492935982947064e-16,1.0
374.57,11386.25,32663.58,83.39,1,2,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210297e-16
350.86,13849.88,39517.06,90.15,1,0,False,False,False,True,False,False,True,False,0.8660254037844387,-0.4999999999999998
197.78,3001.65,7873.3,73.67,0,2,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
188.94,5410.08,14352.13,92.08,0,0,True,False,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
94.83,2430.86,7153.42,89.2,0,2,False,True,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
118.59,3849.79,10891.74,93.36,0,2,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
53.74,1696.23,4353.09,70.4,1,0,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
117.25,4035.73,10789.16,75.07,0,0,False,True,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
85.2,2884.59,8144.91,78.68,1,1,False,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
58.51,1116.64,3136.55,94.6,0,2,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0
60.5,1626.9,4470.35,82.93,0,0,False,True,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
119.57,3891.75,11542.58,78.39,1,1,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
404.67,15459.51,44724.47,78.49,0,1,False,False,False,True,True,False,False,False,-0.5000000000000004,0.8660254037844384
78.98,1882.88,5493.58,75.84,1,2,True,False,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
457.94,18046.55,45132.58,88.93,1,1,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998
183.03,2657.55,6870.3,71.2,0,1,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0
102.12,2768.11,8268.36,75.02,0,1,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
154.6,4592.25,12442.34,92.07,0,2,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
129.96,4911.56,14207.9,78.55,1,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0
124.04,3072.12,8189.81,84.88,0,0,True,False,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
408.78,20142.24,55430.99,74.94,0,1,False,False,False,True,False,True,False,False,1.0,6.123233995736766e-17
59.01,1685.14,4526.48,75.24,0,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
23.76,468.04,1265.21,74.35,0,1,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
104.02,1329.39,3332.37,88.09,0,0,False,False,True,False,False,False,False,True,-1.0,-1.8369701987210297e-16
92.52,2449.41,7132.7,93.89,0,1,True,False,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
253.73,12262.93,34486.14,78.9,0,1,False,False,False,True,True,False,False,False,-0.8660254037844386,0.5000000000000001
42.22,1196.1,3267.01,90.64,1,2,False,True,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
149.22,4245.11,12516.02,89.78,1,0,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
105.12,2096.23,5243.89,78.14,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
96.41,2565.55,7686.2,91.61,1,2,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17
154.44,2602.87,7006.15,75.89,0,1,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
147.16,4512.41,11389.39,81.21,0,2,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210297e-16
54.9,1136.12,2946.21,76.39,1,1,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
333.76,14351.64,37793.69,70.7,0,0,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998
105.11,1822.47,5455.24,77.82,0,2,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001
150.33,1751.98,5123.13,78.43,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
186.19,7408.95,21077.0,79.02,1,0,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998
142.76,4899.45,14421.91,81.01,1,2,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0
93.39,2700.59,8062.21,84.67,0,2,False,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
391.77,17631.29,48288.47,74.77,0,1,False,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384
108.7,2731.66,7413.18,72.86,0,0,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
106.4,3047.0,8001.56,73.99,0,1,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
163.94,4122.72,11938.53,85.64,0,1,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
66.04,2238.1,5922.4,76.42,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
45.14,1485.59,4280.62,71.66,1,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
232.27,7034.51,19204.83,85.97,0,1,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387
111.52,3415.0,8888.06,88.85,1,2,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001
54.67,1503.38,4082.06,81.74,0,2,False,True,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001
119.4,2418.1,6706.53,94.91,1,1,True,False,False,False,False,True,False,False,1.0,6.123233995736766e-17
95.41,3133.45,9210.04,89.9,1,0,False,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
199.29,4985.43,12957.47,76.5,0,1,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384
173.83,5049.27,14184.19,76.39,0,0,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
67.46,3175.47,8991.25,89.79,0,2,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0
473.09,20529.1976,56741.81229999998,90.78,1,1,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998
346.99,16260.0,47965.14,94.69,0,2,False,False,False,True,False,False,True,False,0.49999999999999994,-0.8660254037844387
138.87,4158.93,11194.82,77.87,0,1,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17
80.13,1147.85,3081.36,86.62,0,0,False,False,True,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
132.71,4402.34,11167.9,93.17,0,1,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001
88.8,2674.29,6995.11,82.53,0,0,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
51.71,1644.81,4189.89,72.01,0,2,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
197.61,5406.44,15749.84,84.17,1,0,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
103.85,1832.07,4652.71,89.19,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0
26.09,410.5849,1184.7298,88.67,0,1,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
119.72,2030.76,5460.1,91.68,0,1,False,False,True,False,True,False,False,False,1.0,6.123233995736766e-17
90.38,4350.46,12883.82,72.7,0,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
39.03,1252.65,3484.36,70.59,0,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
261.92,11898.51,29771.29,70.95,0,1,False,False,False,True,False,True,False,False,0.8660254037844387,-0.4999999999999998
62.78,745.3,2158.34,75.76,0,1,False,False,True,False,False,False,False,True,-0.8660254037844386,0.5000000000000001
168.03,2554.21,6460.12,90.96,0,2,False,False,True,False,False,False,False,True,0.49999999999999994,0.8660254037844387
127.45,1744.33,4976.68,94.38,0,1,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0
66.1,1314.38,3802.27,71.88,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
103.74,3127.65,8922.49,90.56,1,0,False,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
24.71,410.5849,1184.7298,92.46,0,2,False,False,True,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
104.87,3595.51,9075.2,71.44,1,0,False,True,False,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
93.39,2502.02,7276.76,94.24,0,1,False,True,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
41.09,1357.8,3984.31,82.52,1,0,False,True,False,False,False,True,False,False,-2.4492935982947064e-16,1.0
148.03,2671.57,6750.47,79.66,0,1,False,False,True,False,True,False,False,False,0.49999999999999994,0.8660254037844387
86.94,2257.48,5963.28,76.82,0,1,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
39.69,1148.01,3218.44,91.55,1,1,False,True,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
22.6155,410.5849,1184.7298,86.52,0,1,False,False,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
31.27,589.65,1721.34,75.56,0,2,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0
127.82,4352.54,12953.09,89.58,0,0,False,True,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
190.55,2445.97,6932.22,84.11,0,0,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
127.79,5253.48,13545.56,82.75,1,2,False,False,False,True,True,False,False,False,0.49999999999999994,-0.8660254037844387
159.49,5906.8,17358.94,74.34,1,0,False,False,False,True,False,False,False,True,1.0,6.123233995736766e-17
172.3,8249.38,24081.26,76.53,0,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0
375.73,16279.94,47446.22,78.49,1,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001
48.06,1268.97,3381.49,74.82,1,2,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
83.5,2747.89,6890.03,85.25,1,0,False,True,False,False,False,False,False,True,1.0,6.123233995736766e-17
48.8,893.45,2411.85,82.01,0,2,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
99.42,3063.86,8874.65,79.97,1,0,False,False,False,True,False,False,True,False,0.49999999999999994,0.8660254037844387
126.91,3765.37,10827.73,80.13,0,1,True,False,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
149.15,3895.54,10065.87,91.1,1,0,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
53.2,1336.22,3457.76,91.95,0,2,False,True,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004
62.68,1954.11,5474.73,78.68,0,0,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001
138.88,4932.72,12768.69,86.58,0,2,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210297e-16
81.84,980.41,2749.59,91.28,0,2,False,False,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
116.69,3619.39,10736.32,86.27,0,0,False,True,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
81.68,3169.97,8824.29,78.3,1,2,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384
64.28,1384.93,3983.49,81.44,1,1,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
155.32,2351.29,6941.15,87.02,0,2,False,False,True,False,False,True,False,False,-1.0,-1.8369701987210297e-16
58.44,1517.11,4134.91,75.66,1,0,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
157.72,4578.65,11491.73,92.7,1,0,True,False,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
181.07,5373.33,15851.55,83.54,1,2,True,False,False,False,False,False,False,True,1.0,6.123233995736766e-17
250.18,11627.24,30211.8,74.5,0,1,False,False,False,True,True,False,False,False,0.49999999999999994,-0.8660254037844387
276.72,11914.77,32859.83,77.02,1,0,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388
124.67,2816.44,8150.61,70.01,1,1,True,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001
77.45,2560.93,7024.34,94.48,0,0,False,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
40.59,1193.39,3442.23,85.01,1,0,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
26.44,410.5849,1184.7298,74.41,0,0,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0
31.26,1060.94,2708.64,88.97,1,0,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
465.49,20529.1976,56741.81229999998,82.08,1,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
94.19,1145.9,3336.08,75.73,0,2,False,False,True,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
391.76,17982.2,47203.92,75.83,0,1,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004
382.49,12204.35,32408.43,92.74,0,0,False,False,False,True,False,True,False,False,-1.0,-1.8369701987210297e-16
479.8144999999997,16041.21,45448.92,91.84,0,0,False,False,False,True,False,False,False,True,1.0,6.123233995736766e-17
83.29,2083.79,5359.33,71.88,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
44.43,1128.39,3336.41,74.45,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
101.03,2871.67,8264.78,91.55,1,1,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
38.54,555.25,1400.28,87.03,0,1,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
113.0,1635.86,4560.25,76.44,0,1,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17
114.42,3997.38,10756.2,76.7,1,0,False,False,False,True,False,False,False,True,0.49999999999999994,0.8660254037844387
85.31,2385.13,7127.32,72.96,0,2,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
129.56,5516.13,14323.68,84.51,1,2,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004
52.87,2553.1,6770.75,81.6,0,0,False,False,False,True,True,False,False,False,0.49999999999999994,0.8660254037844387
107.53,2186.22,6536.29,84.23,0,1,True,False,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
63.84,1633.85,4852.28,75.88,0,2,True,False,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
345.77,16431.99,47054.45,89.28,1,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0
154.32,3747.44,10096.97,85.7,1,1,True,False,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
75.36,770.06,2279.77,73.9,0,0,False,False,True,False,False,False,False,True,1.0,6.123233995736766e-17
107.12,2710.02,7246.43,84.63,1,1,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
81.98,1326.33,3652.42,77.44,0,1,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
68.35,1878.34,5420.74,75.12,1,1,True,False,False,False,True,False,False,False,-2.4492935982947064e-16,1.0
184.79,5163.82,13175.79,89.82,1,2,True,False,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388
393.74,18660.57,54837.02,92.6,0,1,False,False,False,True,True,False,False,False,0.49999999999999994,-0.8660254037844387
103.91,2971.8,8699.04,81.89,0,2,False,True,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998
56.92,1468.97,3842.0,87.56,0,2,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0
113.43,5577.46,14579.23,90.64,0,1,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388
52.62,1548.95,4073.05,86.25,1,2,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
53.29,1455.54,4011.96,71.48,1,0,True,False,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387
130.82,2317.01,6664.31,88.72,0,1,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387
129.69,6036.81,17610.71,92.6,0,1,False,False,False,True,True,False,False,False,-2.4492935982947064e-16,1.0
125.81,4123.7,10755.6,79.42,1,2,False,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
119.05,3416.24,10224.84,87.62,1,0,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
44.52,663.13,1891.44,94.2,0,2,False,False,True,False,True,False,False,False,0.8660254037844386,0.5000000000000001
97.09,3409.86,9199.7,93.55,0,2,False,False,False,True,False,True,False,False,1.2246467991473532e-16,-1.0
51.36,1341.02,3385.15,83.38,0,0,False,True,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384
184.68,3793.09,10590.5,74.76,1,2,True,False,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
181.02,1983.66,5019.8,84.91,0,1,False,False,True,False,True,False,False,False,-2.4492935982947064e-16,1.0
312.45,14284.0,38368.72,79.01,0,0,False,False,False,True,False,True,False,False,0.49999999999999994,0.8660254037844387
85.88,2728.01,7575.29,71.33,1,1,False,False,False,True,False,False,False,True,0.8660254037844386,0.5000000000000001
75.4,2228.26,5797.49,93.2,1,1,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0
106.48,4324.16,12260.96,89.38,1,2,False,False,False,True,False,False,True,False,-2.4492935982947064e-16,1.0
420.75,17261.44,48925.78,70.11,0,2,False,False,False,True,False,False,False,True,-0.4999999999999997,-0.8660254037844388
148.86,4872.04,13596.33,86.05,1,0,False,True,False,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
85.4,1365.11,4094.92,72.02,0,2,False,False,True,False,False,False,True,False,-0.5000000000000004,0.8660254037844384
85.23,2677.39,6900.6,93.14,1,0,False,True,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16
131.58,3955.59,10211.7,94.5,1,1,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17
44.06,855.01,2183.19,81.73,0,0,False,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004
22.6155,410.5849,1184.7298,70.5,0,1,False,False,True,False,False,False,True,False,0.49999999999999994,-0.8660254037844387
360.62,12561.65,35854.42,71.47,1,1,False,False,False,True,False,True,False,False,0.49999999999999994,-0.8660254037844387
71.85,1276.71,3388.89,77.55,0,0,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17
80.93,977.22,2612.85,89.57,0,1,False,False,True,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
186.54,3789.19,9689.24,74.11,1,0,True,False,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001
98.82,2550.32,6706.7,79.87,0,1,False,True,False,False,False,True,False,False,0.49999999999999994,0.8660254037844387
86.03,2970.62,7707.62,76.72,0,1,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384
198.12,9003.94,24476.99,72.36,0,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001
136.08,1538.11,4279.11,81.38,0,2,False,False,True,False,False,False,True,False,-0.8660254037844386,0.5000000000000001
452.15,18743.19,52807.05,89.38,1,2,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387
108.0,2533.47,7178.08,77.77,1,0,True,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
64.62,1758.28,5032.19,89.78,0,0,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
138.91,4090.91,11119.62,84.51,1,0,False,True,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
30.83,434.02,1238.46,75.65,0,1,False,False,True,False,False,False,False,True,-1.0,-1.8369701987210297e-16
160.56,4203.34,11240.44,82.24,1,0,True,False,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
165.69,1761.27,4664.94,85.31,0,0,False,False,True,False,False,True,False,False,-0.8660254037844386,0.5000000000000001
147.06,3316.45,8935.16,78.5,1,2,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
182.15,4799.08,12304.07,75.62,1,0,True,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16
133.02,3290.16,8961.68,76.83,0,0,True,False,False,False,False,True,False,False,0.8660254037844387,-0.4999999999999998
123.09,3902.97,10306.37,75.15,0,1,False,True,False,False,False,True,False,False,0.49999999999999994,-0.8660254037844387
117.37,3167.84,8097.2,87.14,0,2,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17
101.68,2793.46,7184.56,92.42,1,0,True,False,False,False,True,False,False,False,0.49999999999999994,0.8660254037844387
122.06,6026.92,17743.42,91.7,1,1,False,False,False,True,False,False,False,True,-0.8660254037844386,0.5000000000000001
233.11,10569.12,27167.55,73.78,0,2,False,False,False,True,False,False,False,True,-0.4999999999999997,-0.8660254037844388
54.78,1025.44,2795.27,87.9,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16
88.81,4282.41,10884.08,78.59,1,0,False,False,False,True,False,False,True,False,-0.8660254037844384,-0.5000000000000004
57.51,1931.55,4916.1,87.53,0,1,False,True,False,False,True,False,False,False,1.0,6.123233995736766e-17
60.37,1149.66,3203.68,75.57,0,0,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
53.32,1396.44,3554.43,86.97,0,0,False,True,False,False,False,True,False,False,1.0,6.123233995736766e-17
80.21,1173.95,3451.06,74.14,0,1,False,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0
133.79,3281.15,8463.08,75.27,1,0,True,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16
371.2,14177.46,35725.78,88.88,1,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001
112.46,1807.78,5299.98,70.83,0,2,False,False,True,False,False,False,True,False,0.8660254037844386,0.5000000000000001
51.65,1353.75,3649.81,74.32,0,0,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17
44.81,1376.38,3509.56,91.1,0,1,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004
92.05,2708.32,7526.28,91.75,0,0,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004
86.1,4287.66,11212.65,93.93,1,0,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998
120.31,2428.08,6772.76,92.48,0,1,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17
88.41,2051.46,5621.43,87.44,1,2,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0
78.62,1219.65,3397.84,90.25,0,1,False,False,True,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388
396.61,15355.96,43392.2,72.69,0,2,False,False,False,True,False,False,False,True,-1.0,-1.8369701987210297e-16
144.38,2874.01,8475.32,90.36,0,1,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
74.61,2216.71,6564.02,89.67,1,0,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001
93.55,2980.23,7691.72,93.84,0,0,False,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387
136.85,2382.83,6377.27,82.96,0,1,False,False,True,False,True,False,False,False,-2.4492935982947064e-16,1.0
129.53,3721.17,9307.06,90.37,1,2,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0
160.58,4793.45,14333.11,84.35,0,2,True,False,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001
207.58,8808.92,24198.72,72.44,0,2,False,False,False,True,False,False,True,False,-0.5000000000000004,0.8660254037844384
97.27,1731.31,4462.29,91.26,0,0,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998
148.66,3120.76,8682.98,78.35,1,2,True,False,False,False,False,True,False,False,-1.0,-1.8369701987210297e-16
160.06,4437.32,11743.66,88.7,0,0,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
67.3,1867.73,5353.01,87.61,1,0,False,True,False,False,False,False,True,False,1.0,6.123233995736766e-17
119.43,3159.13,8458.54,86.27,1,1,True,False,False,False,False,False,False,True,1.0,6.123233995736766e-17
90.09,2930.86,7968.39,78.3,1,0,False,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387
292.04,10331.73,27821.87,85.86,1,2,False,False,False,True,False,True,False,False,0.49999999999999994,-0.8660254037844387
214.34,10505.28,31381.37,83.06,1,2,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004
140.94,3689.47,9466.76,94.28,1,0,False,True,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
307.97,12059.77,31860.34,93.58,1,1,False,False,False,True,False,True,False,False,-0.8660254037844386,0.5000000000000001
125.09,4023.97,11254.39,87.51,1,0,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998
132.0,3553.16,9170.97,78.94,1,2,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388
90.31,2085.04,5709.45,84.4,1,1,True,False,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387
99.31,1821.48,4973.91,86.53,0,0,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0
105.32,3220.73,9016.57,84.24,1,2,False,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0
