distance,fuel_consumption,CO2_emissions,engine_efficiency,fuel_type_hfo,weather_ordinal,ship_type_Fishing Trawler,ship_type_Oil Service Boat,ship_type_Surfer Boat,ship_type_Tanker Ship,route_Escravos-Lagos,route_Lagos-Apapa,route_Port Harcourt-Lagos,route_Warri-Bonny,month_sin,month_cos,fuel_rate,co2_intensity,distance_squared,efficiency_reciprocal,distance_x_weather,distance_x_efficiency,weather_x_fuel_type,efficiency_deviation
159.16,5222.55,14151.48,76.4,1,0,False,False,False,True,False,False,True,False,-2.4492935982947064e-16,1.0,32.813206835888415,2.7096877961915156,25331.9056,1.3089005235602094,0.0,121.59824,0,-5.957619047619033
374.57,11386.25,32663.58,83.39,1,2,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210294e-16,30.3981899244467,2.868686354155231,140302.6849,1.199184554502938,749.14,312.353923,2,1.0323809523809615
350.86,13849.88,39517.06,90.15,1,0,False,False,False,True,False,False,True,False,0.8660254037844387,-0.4999999999999998,39.47409223051929,2.8532420497506115,123102.73960000002,1.1092623405435384,0.0,316.30029,0,7.792380952380967
197.78,3001.65,7873.3,73.67,0,2,False,False,True,False,True,False,False,False,0.4999999999999999,-0.8660254037844387,15.176711497623623,2.622990688454683,39116.9284,1.3574046423238768,395.56,145.70452600000002,0,-8.887744680851057
188.94,5410.08,14352.13,92.08,0,0,True,False,False,False,False,False,True,False,0.4999999999999999,0.8660254037844387,28.633852016513178,2.6528498654363704,35698.323599999996,1.0860121633362294,0.0,173.97595199999998,0,10.042796208530817
94.83,2430.86,7153.42,89.2,0,2,False,True,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,25.633871137825583,2.942752770624388,8992.7289,1.1210762331838564,189.66,84.58836,0,5.545640138408302
118.59,3849.79,10891.74,93.36,0,2,False,True,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,32.46302386373218,2.8291776954067624,14063.5881,1.0711225364181662,237.18,110.715624,0,9.705640138408299
53.74,1696.23,4353.09,70.4,1,0,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,31.56363974692966,2.5663323959604534,2887.9876000000004,1.4204545454545454,0.0,37.83296000000001,0,-13.254359861591695
117.25,4035.73,10789.16,75.07,0,0,False,True,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,34.419872068230276,2.6734097672540034,13747.5625,1.332090049287332,0.0,88.01957499999999,0,-8.584359861591707
85.2,2884.59,8144.91,78.68,1,1,False,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,33.85669014084507,2.823593647624099,7259.040000000001,1.2709710218607015,85.2,67.03536000000001,1,-4.974359861591694
58.51,1116.64,3136.55,94.6,0,2,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0,19.08460092291916,2.8089178249032813,3423.4201,1.0570824524312896,117.02,55.35046,0,12.042255319148936
60.5,1626.9,4470.35,82.93,0,0,False,True,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,26.89090909090909,2.7477718360071304,3660.25,1.2058362474375979,0.0,50.172650000000004,0,-0.7243598615916937
119.57,3891.75,11542.58,78.39,1,1,False,True,False,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,32.5478799029857,2.9659099376887004,14296.984899999998,1.2756729174639623,119.57,93.730923,1,-5.2643598615917
404.67,15459.51,44724.47,78.49,0,1,False,False,False,True,True,False,False,False,-0.5000000000000004,0.8660254037844384,38.20275780265401,2.893006958176553,163757.8089,1.274047649382087,404.67,317.625483,0,-3.867619047619044
78.98,1882.88,5493.58,75.84,1,2,True,False,False,False,False,True,False,False,-0.8660254037844384,-0.5000000000000004,23.839959483413523,2.9176474337185585,6237.840400000001,1.3185654008438816,157.96,59.89843200000001,2,-6.197203791469178
457.94,18046.55,45132.58,88.93,1,1,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998,39.40811023278159,2.5008979555649145,209709.0436,1.1244799280332844,457.94,407.24604200000005,1,6.572380952380968
183.03,2657.55,6870.3,71.2,0,1,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,14.519750860514671,2.5852006547383866,33499.9809,1.4044943820224718,183.03,130.31736,0,-11.357744680851056
102.12,2768.11,8268.36,75.02,0,1,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,27.106443399921663,2.987005574200447,10428.494400000001,1.3329778725673154,102.12,76.610424,0,-8.634359861591705
154.6,4592.25,12442.34,92.07,0,2,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384,29.704075032341528,2.7094213076378684,23901.16,1.0861301183881829,309.2,142.34022,0,10.032796208530812
129.96,4911.56,14207.9,78.55,1,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0,37.7928593413358,2.8927469072962557,16889.6016,1.2730744748567793,0.0,102.08358,0,-3.807619047619042
124.04,3072.12,8189.81,84.88,0,0,True,False,False,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,24.767171880038696,2.665849641290054,15385.921600000001,1.17813383600377,0.0,105.28515200000001,0,2.842796208530814
408.78,20142.24,55430.99,74.94,0,1,False,False,False,True,False,True,False,False,1.0,6.123233995736766e-17,49.274034933215916,2.751977436471812,167101.08839999998,1.3344008540165466,408.78,306.33973199999997,0,-7.417619047619041
59.01,1685.14,4526.48,75.24,0,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,28.556854770377903,2.6861151002290606,3482.1800999999996,1.3290802764486975,59.01,44.39912399999999,0,-8.414359861591706
23.76,468.04,1265.21,74.35,0,1,False,False,True,False,True,False,False,False,0.4999999999999999,-0.8660254037844387,19.698653198653197,2.7032091274250063,564.5376000000001,1.3449899125756557,23.76,17.66556,0,-8.207744680851064
104.02,1329.39,3332.37,88.09,0,0,False,False,True,False,False,False,False,True,-1.0,-1.8369701987210294e-16,12.780138434916363,2.5066910387470944,10820.160399999999,1.13520263367011,0.0,91.631218,0,5.532255319148945
92.52,2449.41,7132.7,93.89,0,1,True,False,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,26.47438391699092,2.912007381369391,8559.9504,1.0650761529449355,92.52,86.86702799999999,0,11.852796208530819
253.73,12262.93,34486.14,78.9,0,1,False,False,False,True,True,False,False,False,-0.8660254037844386,0.5000000000000001,48.33062704449612,2.8122267679910102,64378.912899999996,1.2674271229404308,253.73,200.19297,0,-3.4576190476190334
42.22,1196.1,3267.01,90.64,1,2,False,True,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,28.330175272382757,2.731385335674275,1782.5284,1.1032656663724625,84.44,38.268208,2,6.9856401384083
149.22,4245.11,12516.02,89.78,1,0,False,True,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,28.448666398606083,2.94833820560598,22266.6084,1.1138338159946535,0.0,133.969716,0,6.125640138408301
105.12,2096.23,5243.89,78.14,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210294e-16,19.94130517503805,2.501581410436832,11050.2144,1.2797542871768621,105.12,82.14076800000001,0,-4.417744680851058
96.41,2565.55,7686.2,91.61,1,2,True,False,False,False,False,False,True,False,1.0,6.123233995736766e-17,26.61082875220413,2.9959267993217824,9294.8881,1.0915838882218099,192.82,88.321201,2,9.572796208530818
154.44,2602.87,7006.15,75.89,0,1,False,False,True,False,False,False,True,False,0.8660254037844387,-0.4999999999999998,16.853600103600105,2.6917018521862404,23851.7136,1.3176966662274343,154.44,117.204516,0,-6.667744680851058
147.16,4512.41,11389.39,81.21,0,2,False,False,False,True,True,False,False,False,-1.0,-1.8369701987210294e-16,30.663291655341126,2.5240148833993366,21656.065599999998,1.2313754463735993,294.32,119.50863599999998,0,-1.1476190476190453
54.9,1136.12,2946.21,76.39,1,1,True,False,False,False,True,False,False,False,1.2246467991473532e-16,-1.0,20.694353369763203,2.5932207865366337,3014.0099999999998,1.3090718680455558,54.9,41.93811,1,-5.647203791469181
333.76,14351.64,37793.69,70.7,0,0,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998,42.999880153403645,2.6334056595622526,111395.7376,1.4144271570014142,0.0,235.96832,0,-11.657619047619036
105.11,1822.47,5455.24,77.82,0,2,False,False,True,False,False,True,False,False,0.8660254037844386,0.5000000000000001,17.33869279802112,2.993322249474614,11048.1121,1.285016705217168,210.22,81.796602,0,-4.7377446808510655
150.33,1751.98,5123.13,78.43,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210294e-16,11.654227366460454,2.9241943401180377,22599.108900000003,1.2750223128904754,150.33,117.90381900000003,0,-4.127744680851052
186.19,7408.95,21077.0,79.02,1,0,False,False,False,True,True,False,False,False,0.8660254037844387,-0.4999999999999998,39.79241634889092,2.8448025698648256,34666.7161,1.2655024044545684,0.0,147.127338,0,-3.337619047619043
142.76,4899.45,14421.91,81.01,1,2,False,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0,34.319487251330905,2.9435773403137087,20380.417599999997,1.2344155042587335,285.52,115.64987599999999,2,-1.347619047619034
93.39,2700.59,8062.21,84.67,0,2,False,True,False,False,False,False,True,False,0.4999999999999999,0.8660254037844387,28.91733590320163,2.98535134914963,8721.6921,1.1810558639423645,186.78,79.073313,0,1.0156401384083011
391.77,17631.29,48288.47,74.77,0,1,False,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384,45.00418612961687,2.7387939282945264,153483.73289999997,1.3374348000534975,391.77,292.9264289999999,0,-7.587619047619043
108.7,2731.66,7413.18,72.86,0,0,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,25.130266789328424,2.7138003997569244,11815.69,1.372495196266813,0.0,79.19882,0,-10.794359861591701
106.4,3047.0,8001.56,73.99,0,1,True,False,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,28.637218045112782,2.6260452904496225,11320.960000000001,1.3515339910798756,106.4,78.72536000000001,0,-8.047203791469187
163.94,4122.72,11938.53,85.64,0,1,True,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,25.147736976942785,2.89578967283735,26876.3236,1.1676786548341895,163.94,140.39821600000002,0,3.602796208530819
66.04,2238.1,5922.4,76.42,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,33.890066626287094,2.6461730932487377,4361.281600000001,1.308557969118032,66.04,50.46776800000001,0,-7.234359861591699
45.14,1485.59,4280.62,71.66,1,1,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,32.91072219760744,2.8814275809610996,2037.6196,1.3954786491766675,45.14,32.347324,1,-11.994359861591704
232.27,7034.51,19204.83,85.97,0,1,False,False,False,True,False,False,False,True,0.4999999999999999,-0.8660254037844387,30.285917251474576,2.7300878099540693,53949.352900000005,1.1631964638827497,232.27,199.682519,0,3.61238095238096
111.52,3415.0,8888.06,88.85,1,2,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,30.622309899569586,2.6026530014641285,12436.7104,1.1254924029262803,223.04,99.08551999999999,2,5.195640138408294
54.67,1503.38,4082.06,81.74,0,2,False,True,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,27.49917687945857,2.7152549588261117,2988.8089,1.223391240518718,109.34,44.68725799999999,0,-1.9143598615917057
119.4,2418.1,6706.53,94.91,1,1,True,False,False,False,False,True,False,False,1.0,6.123233995736766e-17,20.25209380234506,2.7734709069103842,14256.36,1.0536297545042672,119.4,113.32254,1,12.872796208530815
95.41,3133.45,9210.04,89.9,1,0,False,True,False,False,False,False,False,True,0.4999999999999999,0.8660254037844387,32.8419452887538,2.9392650273660026,9103.068099999999,1.1123470522803114,0.0,85.77359,0,6.245640138408305
199.29,4985.43,12957.47,76.5,0,1,True,False,False,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,25.015956646093635,2.599067683228929,39716.5041,1.3071895424836601,199.29,152.45685,0,-5.537203791469182
173.83,5049.27,14184.19,76.39,0,0,True,False,False,False,False,False,True,False,-2.4492935982947064e-16,1.0,29.04717252488063,2.8091565711479083,30216.868900000005,1.3090718680455558,0.0,132.78873700000003,0,-5.647203791469181
67.46,3175.47,8991.25,89.79,0,2,False,False,False,True,False,False,False,True,-2.4492935982947064e-16,1.0,47.07189445597391,2.8314706169480424,4550.851599999999,1.1137097672346585,134.92,60.572334,0,7.432380952380967
473.09,20529.1976,56741.81229999998,90.78,1,1,False,False,False,True,False,False,False,True,0.8660254037844387,-0.4999999999999998,43.39385233253715,2.763956653620012,223814.14809999996,1.1015642211940955,473.09,429.471102,1,8.422380952380962
346.99,16260.0,47965.14,94.69,0,2,False,False,False,True,False,False,True,False,0.4999999999999999,-0.8660254037844387,46.86014006167325,2.9498856088560883,120402.0601,1.056077727320731,693.98,328.56483099999997,0,12.332380952380959
138.87,4158.93,11194.82,77.87,0,1,True,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,29.948368978181033,2.691754850406234,19284.876900000003,1.2841916013869268,138.87,108.13806900000002,0,-4.167203791469177
80.13,1147.85,3081.36,86.62,0,0,False,False,True,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,14.324847123424435,2.684462255521192,6420.816899999999,1.154467790348649,0.0,69.408606,0,4.062255319148946
132.71,4402.34,11167.9,93.17,0,1,False,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,33.17263205485645,2.5368099692436292,17611.9441,1.0733068584308254,132.71,123.64590700000001,0,9.515640138408301
88.8,2674.29,6995.11,82.53,0,0,False,True,False,False,False,True,False,False,0.8660254037844386,0.5000000000000001,30.11587837837838,2.6156886500716077,7885.44,1.211680600993578,0.0,73.28664,0,-1.1243598615916994
51.71,1644.81,4189.89,72.01,0,2,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,31.808354283504155,2.547339814325059,2673.9241,1.3886960144424385,103.42,37.236371000000005,0,-11.644359861591695
197.61,5406.44,15749.84,84.17,1,0,True,False,False,False,False,True,False,False,-0.5000000000000004,0.8660254037844384,27.35914174383887,2.9131628206361304,39049.712100000004,1.1880717595342758,0.0,166.328337,0,2.13279620853082
103.85,1832.07,4652.71,89.19,0,1,False,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,17.641502166586424,2.539591827823173,10784.822499999998,1.121201928467317,103.85,92.623815,0,6.632255319148939
26.09,410.5849,1184.7298,88.67,0,1,False,False,True,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,15.737251820620928,2.885468510897503,680.6881,1.127777151234916,26.09,23.134003,0,6.112255319148943
119.72,2030.76,5460.1,91.68,0,1,False,False,True,False,True,False,False,False,1.0,6.123233995736766e-17,16.962579351820917,2.688697827414367,14332.8784,1.0907504363001745,119.72,109.759296,0,9.122255319148948
90.38,4350.46,12883.82,72.7,0,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,48.13520690418235,2.9614845326701085,8168.544399999999,1.375515818431912,0.0,65.70626,0,-9.657619047619036
39.03,1252.65,3484.36,70.59,0,1,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,32.0945426594927,2.7815910270227118,1523.3409000000001,1.4166312508853944,39.03,27.551277000000002,0,-13.064359861591697
261.92,11898.51,29771.29,70.95,0,1,False,False,False,True,False,True,False,False,0.8660254037844387,-0.4999999999999998,45.42803145998778,2.502102364077519,68602.08640000001,1.409443269908386,261.92,185.83224,0,-11.407619047619036
62.78,745.3,2158.34,75.76,0,1,False,False,True,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,11.871615164064988,2.8959345230108684,3941.3284000000003,1.3199577613516367,62.78,47.562128,0,-6.7977446808510535
168.03,2554.21,6460.12,90.96,0,2,False,False,True,False,False,False,False,True,0.4999999999999999,0.8660254037844387,15.200916503005416,2.5292047247485523,28234.0809,1.0993843447669305,336.06,152.840088,0,8.402255319148935
127.45,1744.33,4976.68,94.38,0,1,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,13.686386818360141,2.853061060693791,16243.5025,1.0595465140919686,127.45,120.28731,0,11.822255319148937
66.1,1314.38,3802.27,71.88,0,1,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210294e-16,19.88472012102875,2.8928239930613673,4369.209999999999,1.391207568169171,66.1,47.512679999999996,0,-10.677744680851063
103.74,3127.65,8922.49,90.56,1,0,False,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0,30.148930017351073,2.852777644557415,10761.987599999999,1.1042402826855122,0.0,93.946944,0,6.905640138408302
24.71,410.5849,1184.7298,92.46,0,2,False,False,True,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,16.616143261837312,2.885468510897503,610.5841,1.0815487778498811,49.42,22.846866,0,9.902255319148935
104.87,3595.51,9075.2,71.44,1,0,False,True,False,False,False,False,True,False,0.4999999999999999,-0.8660254037844387,34.285400972632786,2.5240369238299993,10997.716900000001,1.3997760358342666,0.0,74.919128,0,-12.214359861591703
93.39,2502.02,7276.76,94.24,0,1,False,True,False,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,26.7910911232466,2.9083540499276586,8721.6921,1.0611205432937183,93.39,88.010736,0,10.585640138408294
41.09,1357.8,3984.31,82.52,1,0,False,True,False,False,False,True,False,False,-2.4492935982947064e-16,1.0,33.044536383548305,2.9343865075858004,1688.3881000000003,1.211827435773146,0.0,33.907468,0,-1.1343598615917045
148.03,2671.57,6750.47,79.66,0,1,False,False,True,False,True,False,False,False,0.4999999999999999,0.8660254037844387,18.047490373572927,2.5267801330303903,21912.8809,1.2553351744915893,148.03,117.920698,0,-2.897744680851062
86.94,2257.48,5963.28,76.82,0,1,False,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,25.965953531170925,2.641564930807803,7558.5635999999995,1.3017443374121325,86.94,66.78730799999998,0,-6.834359861591707
39.69,1148.01,3218.44,91.55,1,1,False,True,False,False,False,False,True,False,-0.8660254037844386,0.5000000000000001,28.924414210128496,2.803494743077151,1575.2960999999998,1.0922992900054616,39.69,36.336195,1,7.895640138408297
22.6155,410.5849,1184.7298,86.52,0,1,False,False,True,False,False,False,False,True,0.8660254037844387,-0.4999999999999998,18.155021998187085,2.885468510897503,511.46084025000005,1.155802126675913,22.6155,19.5669306,0,3.9622553191489374
31.27,589.65,1721.34,75.56,0,2,False,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,18.8567316917173,2.919257186466548,977.8129,1.3234515616728426,62.54,23.627612000000003,0,-6.997744680851056
127.82,4352.54,12953.09,89.58,0,0,False,True,False,False,False,True,False,False,-0.8660254037844386,0.5000000000000001,34.05210452198404,2.975984137997583,16337.952399999998,1.1163206072784104,0.0,114.50115599999998,0,5.925640138408298
190.55,2445.97,6932.22,84.11,0,0,False,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,12.836368407242192,2.8341394211703337,36309.302500000005,1.1889192723814053,0.0,160.271605,0,1.5522553191489408
127.79,5253.48,13545.56,82.75,1,2,False,False,False,True,True,False,False,False,0.4999999999999999,-0.8660254037844387,41.11025901870256,2.5783975574286,16330.2841,1.2084592145015105,255.58,105.74622500000001,2,0.39238095238096093
159.49,5906.8,17358.94,74.34,1,0,False,False,False,True,False,False,False,True,1.0,6.123233995736766e-17,37.03555081823312,2.9388061217579735,25437.060100000002,1.3451708366962603,0.0,118.56486600000002,0,-8.017619047619036
172.3,8249.38,24081.26,76.53,0,0,False,False,False,True,False,True,False,False,-2.4492935982947064e-16,1.0,47.87800348229831,2.9191599853564756,29687.290000000005,1.3066771200836274,0.0,131.86119,0,-5.827619047619038
375.73,16279.94,47446.22,78.49,1,0,False,False,False,True,True,False,False,False,0.8660254037844386,0.5000000000000001,43.32882655098076,2.914397718910512,141173.03290000002,1.274047649382087,0.0,294.910477,0,-3.867619047619044
48.06,1268.97,3381.49,74.82,1,2,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,26.403870162297128,2.664751727779222,2309.7636,1.3365410318096766,96.12,35.958492,2,-8.834359861591707
83.5,2747.89,6890.03,85.25,1,0,False,True,False,False,False,False,False,True,1.0,6.123233995736766e-17,32.9088622754491,2.5073893059765857,6972.25,1.1730205278592374,0.0,71.18375,0,1.5956401384082994
48.8,893.45,2411.85,82.01,0,2,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,18.308401639344265,2.6994795455817333,2381.4399999999996,1.2193634922570418,97.6,40.02088,0,-0.5477446808510535
99.42,3063.86,8874.65,79.97,1,0,False,False,False,True,False,False,True,False,0.4999999999999999,0.8660254037844387,30.817340575336956,2.8965585894916868,9884.3364,1.2504689258471928,0.0,79.506174,0,-2.38761904761904
126.91,3765.37,10827.73,80.13,0,1,True,False,False,False,False,False,False,True,0.4999999999999999,0.8660254037844387,29.669608383894097,2.8756085059369996,16106.148099999999,1.2479720454261827,126.91,101.69298299999998,0,-1.9072037914691862
149.15,3895.54,10065.87,91.1,1,0,False,True,False,False,True,False,False,False,-2.4492935982947064e-16,1.0,26.11827019778746,2.5839472833034702,22245.722500000003,1.0976948408342482,0.0,135.87565,0,7.445640138408294
53.2,1336.22,3457.76,91.95,0,2,False,True,False,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,25.116917293233083,2.5877175914145876,2830.2400000000002,1.0875475802066341,106.4,48.9174,0,8.295640138408302
62.68,1954.11,5474.73,78.68,0,0,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,31.175973197192086,2.8016488324608133,3928.7824,1.2709710218607015,0.0,49.316624000000004,0,-4.974359861591694
138.88,4932.72,12768.69,86.58,0,2,False,False,False,True,False,False,True,False,-1.0,-1.8369701987210294e-16,35.517857142857146,2.588569795163723,19287.6544,1.155001155001155,277.76,120.242304,0,4.222380952380959
81.84,980.41,2749.59,91.28,0,2,False,False,True,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,11.979594330400781,2.804530757540213,6697.7856,1.095530236634531,163.68,74.703552,0,8.722255319148942
116.69,3619.39,10736.32,86.27,0,0,False,True,False,False,True,False,False,False,0.4999999999999999,0.8660254037844387,31.017139429257004,2.9663341060233908,13616.5561,1.1591515011011941,0.0,100.66846299999999,0,2.6156401384082955
81.68,3169.97,8824.29,78.3,1,2,False,False,False,True,False,True,False,False,-0.5000000000000004,0.8660254037844384,38.80962291870714,2.783714041457806,6671.622400000001,1.277139208173691,163.36,63.955439999999996,2,-4.057619047619042
64.28,1384.93,3983.49,81.44,1,1,True,False,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,21.545270690728064,2.876311438123226,4131.9184000000005,1.2278978388998034,64.28,52.349632,1,-0.5972037914691839
155.32,2351.29,6941.15,87.02,0,2,False,False,True,False,False,True,False,False,-1.0,-1.8369701987210294e-16,15.13835951583827,2.9520603583564764,24124.302399999997,1.1491611123879568,310.64,135.15946399999999,0,4.462255319148937
58.44,1517.11,4134.91,75.66,1,0,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,25.960130047912386,2.725517595955468,3415.2335999999996,1.3217023526301879,0.0,44.215703999999995,0,-7.994359861591704
157.72,4578.65,11491.73,92.7,1,0,True,False,False,False,False,True,False,False,0.4999999999999999,0.8660254037844387,29.03024346943951,2.509851157000426,24875.5984,1.0787486515641855,0.0,146.20644000000001,0,10.662796208530821
181.07,5373.33,15851.55,83.54,1,2,True,False,False,False,False,False,False,True,1.0,6.123233995736766e-17,29.675429391947866,2.950042152631608,32786.3449,1.1970313622216902,362.14,151.265878,2,1.5027962085308246
250.18,11627.24,30211.8,74.5,0,1,False,False,False,True,True,False,False,False,0.4999999999999999,-0.8660254037844387,46.47549764169798,2.5983638421499857,62590.032400000004,1.342281879194631,250.18,186.38410000000002,0,-7.857619047619039
276.72,11914.77,32859.83,77.02,1,0,False,False,False,True,False,True,False,False,-0.4999999999999997,-0.8660254037844388,43.05713356461405,2.757907202572941,76573.95840000002,1.2983640612827838,0.0,213.12974400000002,0,-5.337619047619043
124.67,2816.44,8150.61,70.01,1,1,True,False,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,22.591160664153364,2.893940577466589,15542.608900000001,1.42836737608913,124.67,87.281467,1,-12.027203791469177
77.45,2560.93,7024.34,94.48,0,0,False,True,False,False,False,False,False,True,0.4999999999999999,-0.8660254037844387,33.06559070367979,2.7428863733096964,5998.5025000000005,1.0584250635055037,0.0,73.17476,0,10.825640138408303
40.59,1193.39,3442.23,85.01,1,0,False,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,29.40108401084011,2.8844133099824867,1647.5481000000002,1.1763321962122102,0.0,34.505559000000005,0,1.3556401384083046
26.44,410.5849,1184.7298,74.41,0,0,False,False,True,False,False,True,False,False,1.2246467991473532e-16,-1.0,15.52892965204236,2.885468510897503,699.0736,1.34390538906061,0.0,19.674004,0,-8.147744680851062
31.26,1060.94,2708.64,88.97,1,0,False,True,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,33.93921944977607,2.553056723283126,977.1876000000001,1.1239743733842869,0.0,27.812022,0,5.315640138408298
465.49,20529.1976,56741.81229999998,82.08,1,0,False,False,False,True,False,False,True,False,0.8660254037844386,0.5000000000000001,44.10233861092612,2.763956653620012,216680.9401,1.2183235867446394,0.0,382.074192,0,-0.27761904761904077
94.19,1145.9,3336.08,75.73,0,2,False,False,True,False,False,True,False,False,0.4999999999999999,-0.8660254037844387,12.165835014332734,2.9113186141897196,8871.756099999999,1.3204806549584047,188.38,71.330087,0,-6.827744680851055
391.76,17982.2,47203.92,75.83,0,1,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004,45.90106187461711,2.6250358688035944,153475.8976,1.3187392852433075,391.76,297.07160799999997,0,-6.527619047619041
382.49,12204.35,32408.43,92.74,0,0,False,False,False,True,False,True,False,False,-1.0,-1.8369701987210294e-16,31.907631572067245,2.6554818568789,146298.6001,1.0782833728703904,0.0,354.721226,0,10.382380952380956
479.8144999999997,16041.21,45448.92,91.84,0,0,False,False,False,True,False,False,False,True,1.0,6.123233995736766e-17,33.43210761658934,2.833260084494873,230221.95441024975,1.088850174216028,0.0,440.66163679999977,0,9.482380952380964
83.29,2083.79,5359.33,71.88,0,1,False,True,False,False,False,True,False,False,-0.4999999999999997,-0.8660254037844388,25.018489614599588,2.5719146363117207,6937.224100000001,1.391207568169171,83.29,59.868852000000004,0,-11.774359861591705
44.43,1128.39,3336.41,74.45,0,0,False,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,25.397029034436194,2.956787989968007,1974.0249,1.3431833445265278,0.0,33.078135,0,-9.204359861591698
101.03,2871.67,8264.78,91.55,1,1,True,False,False,False,True,False,False,False,-0.4999999999999997,-0.8660254037844388,28.423933485103436,2.878039607615081,10207.0609,1.0922992900054616,101.03,92.492965,1,9.512796208530816
38.54,555.25,1400.28,87.03,0,1,False,False,True,False,True,False,False,False,0.8660254037844387,-0.4999999999999998,14.407109496626882,2.5218910400720396,1485.3316,1.149029070435482,38.54,33.541362,0,4.4722553191489425
113.0,1635.86,4560.25,76.44,0,1,False,False,True,False,False,True,False,False,1.0,6.123233995736766e-17,14.476637168141592,2.787677429608891,12769.0,1.3082155939298796,113.0,86.3772,0,-6.117744680851061
114.42,3997.38,10756.2,76.7,1,0,False,False,False,True,False,False,False,True,0.4999999999999999,0.8660254037844387,34.93602517042475,2.6908124821758252,13091.9364,1.303780964797914,0.0,87.76014,0,-5.657619047619036
85.31,2385.13,7127.32,72.96,0,2,True,False,False,False,False,True,False,False,1.2246467991473532e-16,-1.0,27.958387058961435,2.9882312494497154,7277.7961000000005,1.3706140350877194,170.62,62.24217599999999,0,-9.077203791469188
129.56,5516.13,14323.68,84.51,1,2,False,False,False,True,False,True,False,False,-0.8660254037844384,-0.5000000000000004,42.575872182772464,2.596690070756128,16785.7936,1.1832919181161992,259.12,109.49115600000002,2,2.152380952380966
